ID,time,logVol,group,model,treatment_1,treatment_2,Model,Tumor_Type
X-025_everolimus,32,5.532994154,mono,X-025,everolimus,NA,X-025,GC
X-025_everolimus,37,5.480638923,mono,X-025,everolimus,NA,X-025,GC
X-025_everolimus,41,5.53417969,mono,X-025,everolimus,NA,X-025,GC
X-025_everolimus,45,5.622572419,mono,X-025,everolimus,NA,X-025,GC
X-025_everolimus,49,5.704115752,mono,X-025,everolimus,NA,X-025,GC
X-025_everolimus,52,5.626181229,mono,X-025,everolimus,NA,X-025,GC
X-025_everolimus,56,5.627980761,mono,X-025,everolimus,NA,X-025,GC
X-025_everolimus,59,5.620763119,mono,X-025,everolimus,NA,X-025,GC
X-025_everolimus,64,5.66711849,mono,X-025,everolimus,NA,X-025,GC
X-025_everolimus,70,5.7166987,mono,X-025,everolimus,NA,X-025,GC
X-025_everolimus,75,5.817408735,mono,X-025,everolimus,NA,X-025,GC
X-025_everolimus,80,5.793927825,mono,X-025,everolimus,NA,X-025,GC
X-025_everolimus,85,5.792403666,mono,X-025,everolimus,NA,X-025,GC
X-025_everolimus,90,5.84151337,mono,X-025,everolimus,NA,X-025,GC
X-025_everolimus,93,5.814130532,mono,X-025,everolimus,NA,X-025,GC
X-025_everolimus,101,5.867883485,mono,X-025,everolimus,NA,X-025,GC
X-025_everolimus,111,5.943586467,mono,X-025,everolimus,NA,X-025,GC
X-025_everolimus,115,5.764250221,mono,X-025,everolimus,NA,X-025,GC
X-025_everolimus,118,6.007337896,mono,X-025,everolimus,NA,X-025,GC
X-025_everolimus,125,6.134048591,mono,X-025,everolimus,NA,X-025,GC
X-025_LJM716 + trastuzumab,0,5.323009979,combi,X-025,LJM716,trastuzumab,X-025,GC
X-025_LJM716 + trastuzumab,3,5.229503051,combi,X-025,LJM716,trastuzumab,X-025,GC
X-025_LJM716 + trastuzumab,7,5.182906515,combi,X-025,LJM716,trastuzumab,X-025,GC
X-025_LJM716 + trastuzumab,9,5.007965066,combi,X-025,LJM716,trastuzumab,X-025,GC
X-025_LJM716 + trastuzumab,14,5.358471289,combi,X-025,LJM716,trastuzumab,X-025,GC
X-025_LJM716 + trastuzumab,19,5.430222437,combi,X-025,LJM716,trastuzumab,X-025,GC
X-025_LJM716 + trastuzumab,23,5.404477562,combi,X-025,LJM716,trastuzumab,X-025,GC
X-025_LJM716 + trastuzumab,27,5.392718042,combi,X-025,LJM716,trastuzumab,X-025,GC
X-025_LJM716 + trastuzumab,30,5.480638923,combi,X-025,LJM716,trastuzumab,X-025,GC
X-025_LJM716 + trastuzumab,34,5.538514672,combi,X-025,LJM716,trastuzumab,X-025,GC
X-025_LJM716 + trastuzumab,37,5.866184731,combi,X-025,LJM716,trastuzumab,X-025,GC
X-025_LJM716 + trastuzumab,41,5.683919846,combi,X-025,LJM716,trastuzumab,X-025,GC
X-025_LJM716 + trastuzumab,45,5.93990806,combi,X-025,LJM716,trastuzumab,X-025,GC
X-025_LJM716 + trastuzumab,51,6.532334292,combi,X-025,LJM716,trastuzumab,X-025,GC
X-031_BYL719,0,5.392718042,mono,X-031,BYL719,NA,X-031,GC
X-031_BYL719,4,5.356586275,mono,X-031,BYL719,NA,X-031,GC
X-031_BYL719,7,5.254365479,mono,X-031,BYL719,NA,X-031,GC
X-031_BYL719,12,5.206750173,mono,X-031,BYL719,NA,X-031,GC
X-031_BYL719,16,5.164214382,mono,X-031,BYL719,NA,X-031,GC
X-031_BYL719,21,5.412538511,mono,X-031,BYL719,NA,X-031,GC
X-031_BYL719,25,5.557214088,mono,X-031,BYL719,NA,X-031,GC
X-031_BYL719,29,5.592105757,mono,X-031,BYL719,NA,X-031,GC
X-031_BYL719,33,5.701112246,mono,X-031,BYL719,NA,X-031,GC
X-031_BYL719,36,5.690021559,mono,X-031,BYL719,NA,X-031,GC
X-031_BYL719,40,5.759847699,mono,X-031,BYL719,NA,X-031,GC
X-031_BYL719,43,5.785976712,mono,X-031,BYL719,NA,X-031,GC
X-031_BYL719,48,5.895779297,mono,X-031,BYL719,NA,X-031,GC
X-031_BYL719,54,6.139022111,mono,X-031,BYL719,NA,X-031,GC
X-031_BYL719,59,6.1331811,mono,X-031,BYL719,NA,X-031,GC
X-031_BYL719,64,6.192771404,mono,X-031,BYL719,NA,X-031,GC
X-031_BYL719,69,6.180844468,mono,X-031,BYL719,NA,X-031,GC
X-031_BYL719,74,6.813774216,mono,X-031,BYL719,NA,X-031,GC
X-031_BYL719,77,6.951389316,mono,X-031,BYL719,NA,X-031,GC
X-031_BYL719 + HSP990,0,5.523059639,combi,X-031,BYL719,HSP990,X-031,GC
X-031_BYL719 + HSP990,2,5.752572639,combi,X-031,BYL719,HSP990,X-031,GC
X-031_BYL719 + HSP990,8,5.914583503,combi,X-031,BYL719,HSP990,X-031,GC
X-031_BYL719 + HSP990,13,6.09650001,combi,X-031,BYL719,HSP990,X-031,GC
X-031_BYL719 + HSP990,16,6.473736363,combi,X-031,BYL719,HSP990,X-031,GC
X-031_BYL719 + HSP990,19,6.403243017,combi,X-031,BYL719,HSP990,X-031,GC
X-031_BYL719 + HSP990,22,6.547789211,combi,X-031,BYL719,HSP990,X-031,GC
X-031_BYL719 + HSP990,27,6.66057515,combi,X-031,BYL719,HSP990,X-031,GC
X-031_BYL719 + HSP990,30,6.633186846,combi,X-031,BYL719,HSP990,X-031,GC
X-031_BYL719 + HSP990,34,6.756001724,combi,X-031,BYL719,HSP990,X-031,GC
X-031_BYL719 + HSP990,37,6.724072797,combi,X-031,BYL719,HSP990,X-031,GC
X-031_BYL719 + HSP990,41,6.928243945,combi,X-031,BYL719,HSP990,X-031,GC
X-031_HSP990,0,5.431098478,mono,X-031,HSP990,NA,X-031,GC
X-031_HSP990,4,5.597680944,mono,X-031,HSP990,NA,X-031,GC
X-031_HSP990,8,5.718014057,mono,X-031,HSP990,NA,X-031,GC
X-031_HSP990,11,5.893576046,mono,X-031,HSP990,NA,X-031,GC
X-031_HSP990,15,6.232055012,mono,X-031,HSP990,NA,X-031,GC
X-031_HSP990,18,6.37910507,mono,X-031,HSP990,NA,X-031,GC
X-031_HSP990,23,6.476202836,mono,X-031,HSP990,NA,X-031,GC
X-031_HSP990,29,6.788746492,mono,X-031,HSP990,NA,X-031,GC
X-031_HSP990,34,6.886327332,mono,X-031,HSP990,NA,X-031,GC
X-031_HSP990,39,7.057209232,mono,X-031,HSP990,NA,X-031,GC
X-031_untreated,0,4.88204406,control,X-031,NA,NA,X-031,GC
X-031_untreated,12,4.872139217,control,X-031,NA,NA,X-031,GC
X-031_untreated,36,5.047931079,control,X-031,NA,NA,X-031,GC
X-031_untreated,46,5.41876352,control,X-031,NA,NA,X-031,GC
X-031_untreated,53,5.458308103,control,X-031,NA,NA,X-031,GC
X-031_untreated,68,5.559912104,control,X-031,NA,NA,X-031,GC
X-031_untreated,81,5.697764402,control,X-031,NA,NA,X-031,GC
X-031_untreated,90,5.665388087,control,X-031,NA,NA,X-031,GC
X-031_untreated,130,6.677335319,control,X-031,NA,NA,X-031,GC
X-031_INC280 + trastuzumab,0,5.442850517,combi,X-031,INC280,trastuzumab,X-031,GC
X-031_INC280 + trastuzumab,3,5.739149618,combi,X-031,INC280,trastuzumab,X-031,GC
X-031_INC280 + trastuzumab,6,6.096950055,combi,X-031,INC280,trastuzumab,X-031,GC
X-031_INC280 + trastuzumab,9,6.37910507,combi,X-031,INC280,trastuzumab,X-031,GC
X-031_INC280 + trastuzumab,14,6.742408826,combi,X-031,INC280,trastuzumab,X-031,GC
X-031_INC280,0,5.390440655,mono,X-031,INC280,NA,X-031,GC
X-031_INC280,2,5.415655859,mono,X-031,INC280,NA,X-031,GC
X-031_INC280,8,5.363636833,mono,X-031,INC280,NA,X-031,GC
X-031_INC280,13,5.731721843,mono,X-031,INC280,NA,X-031,GC
X-031_INC280,16,5.701446415,mono,X-031,INC280,NA,X-031,GC
X-031_INC280,19,5.923720895,mono,X-031,INC280,NA,X-031,GC
X-031_INC280,22,6.023447593,mono,X-031,INC280,NA,X-031,GC
X-031_INC280,27,5.911338503,mono,X-031,INC280,NA,X-031,GC
X-031_INC280,30,5.988710759,mono,X-031,INC280,NA,X-031,GC
X-031_INC280,34,5.959715849,mono,X-031,INC280,NA,X-031,GC
X-031_INC280,37,6.022236206,mono,X-031,INC280,NA,X-031,GC
X-031_INC280,41,6.232055012,mono,X-031,INC280,NA,X-031,GC
X-031_INC280,45,6.53116913,mono,X-031,INC280,NA,X-031,GC
X-031_INC280,51,6.649632009,mono,X-031,INC280,NA,X-031,GC
X-031_INC280,58,6.784457063,mono,X-031,INC280,NA,X-031,GC
X-031_INC280,62,7.291111102,mono,X-031,INC280,NA,X-031,GC
X-031_trastuzumab,0,5.619313318,mono,X-031,trastuzumab,NA,X-031,GC
X-031_trastuzumab,4,5.59656839,mono,X-031,trastuzumab,NA,X-031,GC
X-031_trastuzumab,8,5.752255128,mono,X-031,trastuzumab,NA,X-031,GC
X-031_trastuzumab,11,5.928790953,mono,X-031,trastuzumab,NA,X-031,GC
X-031_trastuzumab,15,5.963579344,mono,X-031,trastuzumab,NA,X-031,GC
X-031_trastuzumab,18,6.154220948,mono,X-031,trastuzumab,NA,X-031,GC
X-031_trastuzumab,23,6.30718728,mono,X-031,trastuzumab,NA,X-031,GC
X-031_trastuzumab,29,6.507725373,mono,X-031,trastuzumab,NA,X-031,GC
X-031_trastuzumab,34,6.688728243,mono,X-031,trastuzumab,NA,X-031,GC
X-031_trastuzumab,39,6.993749472,mono,X-031,trastuzumab,NA,X-031,GC
X-031_trastuzumab,44,7.047343293,mono,X-031,trastuzumab,NA,X-031,GC
X-031_LEE011,0,5.37296091,mono,X-031,LEE011,NA,X-031,GC
X-031_LEE011,4,5.47478851,mono,X-031,LEE011,NA,X-031,GC
X-031_LEE011,7,5.589866951,mono,X-031,LEE011,NA,X-031,GC
X-031_LEE011,12,5.666426688,mono,X-031,LEE011,NA,X-031,GC
X-031_LEE011,16,5.683579767,mono,X-031,LEE011,NA,X-031,GC
X-031_LEE011,21,5.645446898,mono,X-031,LEE011,NA,X-031,GC
X-031_LEE011,25,5.813533339,mono,X-031,LEE011,NA,X-031,GC
X-031_LEE011,29,5.746522628,mono,X-031,LEE011,NA,X-031,GC
X-031_LEE011,33,5.774240938,mono,X-031,LEE011,NA,X-031,GC
X-031_LEE011,36,5.93806377,mono,X-031,LEE011,NA,X-031,GC
X-031_LEE011,40,5.975335165,mono,X-031,LEE011,NA,X-031,GC
X-031_LEE011,43,6.060524083,mono,X-031,LEE011,NA,X-031,GC
X-031_LEE011,48,6.14761323,mono,X-031,LEE011,NA,X-031,GC
X-031_LEE011,54,6.164577165,mono,X-031,LEE011,NA,X-031,GC
X-031_LEE011,59,6.214808078,mono,X-031,LEE011,NA,X-031,GC
X-031_LEE011,64,6.194609452,mono,X-031,LEE011,NA,X-031,GC
X-031_LEE011,69,6.382323503,mono,X-031,LEE011,NA,X-031,GC
X-031_LEE011,74,6.535386398,mono,X-031,LEE011,NA,X-031,GC
X-031_LEE011,77,6.582163633,mono,X-031,LEE011,NA,X-031,GC
X-031_LEE011,85,6.696540299,mono,X-031,LEE011,NA,X-031,GC
X-031_LEE011,95,6.826002777,mono,X-031,LEE011,NA,X-031,GC
X-031_LEE011 + everolimus,0,5.624378452,combi,X-031,LEE011,everolimus,X-031,GC
X-031_LEE011 + everolimus,2,5.800909185,combi,X-031,LEE011,everolimus,X-031,GC
X-031_LEE011 + everolimus,6,5.810841547,combi,X-031,LEE011,everolimus,X-031,GC
X-031_LEE011 + everolimus,9,5.945944032,combi,X-031,LEE011,everolimus,X-031,GC
X-031_LEE011 + everolimus,13,6.324179735,combi,X-031,LEE011,everolimus,X-031,GC
X-031_LEE011 + everolimus,17,6.290642785,combi,X-031,LEE011,everolimus,X-031,GC
X-031_LEE011 + everolimus,23,6.515157037,combi,X-031,LEE011,everolimus,X-031,GC
X-031_LEE011 + everolimus,28,6.554503042,combi,X-031,LEE011,everolimus,X-031,GC
X-031_LEE011 + everolimus,31,6.548075826,combi,X-031,LEE011,everolimus,X-031,GC
X-031_LEE011 + everolimus,34,6.622337308,combi,X-031,LEE011,everolimus,X-031,GC
X-031_LEE011 + everolimus,37,6.516045136,combi,X-031,LEE011,everolimus,X-031,GC
X-031_LEE011 + everolimus,42,6.847899112,combi,X-031,LEE011,everolimus,X-031,GC
X-031_everolimus,0,5.45275372,mono,X-031,everolimus,NA,X-031,GC
X-031_everolimus,5,5.655991811,mono,X-031,everolimus,NA,X-031,GC
X-031_everolimus,9,5.67057034,mono,X-031,everolimus,NA,X-031,GC
X-031_everolimus,13,5.699439725,mono,X-031,everolimus,NA,X-031,GC
X-031_everolimus,20,5.858218828,mono,X-031,everolimus,NA,X-031,GC
X-031_everolimus,24,5.752572639,mono,X-031,everolimus,NA,X-031,GC
X-031_everolimus,27,5.785055195,mono,X-031,everolimus,NA,X-031,GC
X-031_everolimus,32,5.942011663,mono,X-031,everolimus,NA,X-031,GC
X-031_everolimus,38,5.888600912,mono,X-031,everolimus,NA,X-031,GC
X-031_everolimus,43,6.064715009,mono,X-031,everolimus,NA,X-031,GC
